,Var1_1,Var1_2,X_real,X_img,y_real,y_img
125208,-0.003482096+7.495633e-05i,-0.003781443-0.0003920423i,-0.003482096,,-0.003781443,-0.0003920423
125215,0.00433906-4.140334e-05i,0.004520781+0.0004603149i,0.00433906,,0.004520781,0.0004603149
125266,-0.006566308+9.744009e-05i,-0.00662632-0.00112805i,-0.006566308,,-0.00662632,-0.00112805
125488,0.01219747-5.093962e-05i,0.01174283-0.0005364196i,0.01219747,,0.01174283,-0.0005364196
125510,-0.005927297-7.457333e-06i,-0.006151409-0.0009941646i,-0.005927297,,-0.006151409,-0.0009941646
125578,0.01442416-7.688359e-05i,0.01385098-0.001678236i,0.01442416,,0.01385098,-0.001678236
125603,0.006059979-4.38923e-05i,0.006311269+0.0005943512i,0.006059979,,0.006311269,0.0005943512
125707,-0.0004841856-3.19723e-05i,-0.0005592408+3.767437e-06i,-0.0004841856,,-0.0005592408,
125750,0.0002136396+3.289175e-05i,0.0002138698+0.0001061639i,0.0002136396,,0.0002138698,0.0001061639
125753,0.005450416-9.296555e-05i,0.005557106+0.0005739854i,0.005450416,,0.005557106,0.0005739854
125811,-0.004207931-2.844352e-05i,-0.004432617-0.0005934173i,-0.004207931,,-0.004432617,-0.0005934173
125837,-0.004144574+8.248864e-05i,-0.004367056-0.0004261772i,-0.004144574,,-0.004367056,-0.0004261772
125960,0.006644448+1.243607e-05i,0.007117309+0.0007880022i,0.006644448,,0.007117309,0.0007880022
125995,0.004598755-2.68438e-05i,0.004674902+0.0003756002i,0.004598755,,0.004674902,0.0003756002
126065,-0.001888152-6.395206e-05i,-0.001754958-0.0001487606i,-0.001888152,,-0.001754958,-0.0001487606
126224,0.001869862+5.506387e-05i,0.001862976+9.366952e-05i,0.001869862,,0.001862976,
126227,0.002134842-1.010485e-07i,0.002193522+0.0002159956i,0.002134842,,0.002193522,0.0002159956
126695,0.002431166-2.650544e-05i,0.002491817-1.933621e-05i,0.002431166,,0.002491817,
126705,0.001448568+9.661005e-05i,0.001207425+0.0005515648i,0.001448568,,0.001207425,0.0005515648
126750,0.004107567+5.168514e-05i,0.003881996+0.00071793i,0.004107567,,0.003881996,0.00071793
126753,0.00231285+9.366317e-05i,0.002200948+0.000423579i,0.00231285,,0.002200948,0.000423579
127033,0.00166984+7.132161e-05i,0.001813577+0.0002370415i,0.00166984,,0.001813577,0.0002370415
127075,-0.001790468+3.517605e-06i,-0.001665034-0.0001829019i,-0.001790468,,-0.001665034,-0.0001829019
127080,-0.006743058-3.632158e-06i,-0.00687649-0.0008572044i,-0.006743058,,-0.00687649,-0.0008572044
127228,0.004747235+9.404111e-05i,0.004751499+0.0006277664i,0.004747235,,0.004751499,0.0006277664
127308,-0.003576201-2.596062e-05i,-0.003326032-0.0003882278i,-0.003576201,,-0.003326032,-0.0003882278
127374,-0.01018836-4.325062e-05i,-0.01037623-7.166477e-05i,-0.01018836,,-0.01037623,
127375,-0.009532795+6.211083e-05i,-0.009782556-0.0001796677i,-0.009532795,,-0.009782556,-0.0001796677
127663,-0.01071321-6.824895e-05i,-0.01071562-3.491632e-06i,-0.01071321,,-0.01071562,
127667,-0.00631965-1.234934e-06i,-0.006351781-0.001083725i,-0.00631965,,-0.006351781,-0.001083725
127700,-0.005359382+7.241289e-05i,-0.005399504-0.0009501871i,-0.005359382,,-0.005399504,-0.0009501871
127810,0.006516895+3.200537e-05i,0.006952957+0.0009975698i,0.006516895,,0.006952957,0.0009975698
127912,0.01042925-1.481338e-05i,0.01069206-4.968782e-05i,0.01042925,,0.01069206,
128111,0.00485259-2.592104e-06i,0.004948135+0.0008823738i,0.00485259,,0.004948135,0.0008823738
128245,-0.001433681-2.891244e-05i,-0.001741056-0.0003953704i,-0.001433681,,-0.001741056,-0.0003953704
128268,-0.01640897-9.283458e-05i,-0.01595562+0.0009409663i,-0.01640897,,-0.01595562,0.0009409663
128302,0.00493674-1.71077e-05i,0.004937108+0.0006757471i,0.00493674,,0.004937108,0.0006757471
128358,0.002370283-4.744274e-05i,0.00232897-6.923282e-05i,0.002370283,,0.00232897,
128373,-5.925284e-05-3.696419e-06i,-0.0001980335+6.891316e-05i,-5.925284,,-0.0001980335,
128463,0.004495481-8.851569e-05i,0.00453432+0.0005969876i,0.004495481,,0.00453432,0.0005969876
128537,-0.005267453-8.214649e-05i,-0.005386164-0.001035867i,-0.005267453,,-0.005386164,-0.001035867
128562,-0.01029394+1.849863e-05i,-0.01004175-0.0001298359i,-0.01029394,,-0.01004175,-0.0001298359
128675,-0.007478843+5.359607e-05i,-0.007902679-0.0008953753i,-0.007478843,,-0.007902679,-0.0008953753
128692,-0.00588584-8.493674e-05i,-0.005772404-0.000749546i,-0.00588584,,-0.005772404,-0.000749546
128703,-0.0167177+5.226443e-05i,-0.01605146+0.001134823i,-0.0167177,,-0.01605146,0.001134823
128768,-0.0002023291+2.340134e-05i,-2.302648e-05+0.0003327885i,-0.0002023291,,-2.302648,0.0003327885
128971,0.005315763+1.860107e-05i,0.005186138+0.0005287854i,0.005315763,,0.005186138,0.0005287854
129002,-0.001462773-7.251045e-05i,-0.001381612-0.0001009076i,-0.001462773,,-0.001381612,-0.0001009076
129021,-0.01200636-9.795814e-05i,-0.01190045+0.0005486965i,-0.01200636,,-0.01190045,0.0005486965
129104,0.002753782-6.814359e-05i,0.00260443+0.0005568205i,0.002753782,,0.00260443,0.0005568205
129222,0.003532415-8.341158e-05i,0.003693272+0.0005497702i,0.003532415,,0.003693272,0.0005497702
129283,-0.004245129+1.710607e-05i,-0.004177316-0.000341659i,-0.004245129,,-0.004177316,-0.000341659
129433,-0.003753729-1.611933e-05i,-0.003865286-0.0003071061i,-0.003753729,,-0.003865286,-0.0003071061
129518,0.006752523-2.978137e-06i,0.006842704+0.0008501809i,0.006752523,,0.006842704,0.0008501809
129519,0.00531085-2.908905e-05i,0.005370452+0.0008228666i,0.00531085,,0.005370452,0.0008228666
129520,0.003303294+7.076759e-05i,0.003282618+0.000698715i,0.003303294,,0.003282618,0.000698715
129523,-0.003551429+2.878299e-05i,-0.003668542-0.0002200199i,-0.003551429,,-0.003668542,-0.0002200199
129561,-0.005480592+3.771187e-05i,-0.005540063-0.0008529446i,-0.005480592,,-0.005540063,-0.0008529446
129673,-0.001843253+2.617724e-05i,-0.001669177-0.000240656i,-0.001843253,,-0.001669177,-0.000240656
129691,0.001429797+3.673695e-05i,0.001726476+2.245797e-05i,0.001429797,,0.001726476,
129727,-0.001573829-5.283556e-05i,-0.001781364+3.318016e-05i,-0.001573829,,-0.001781364,
129918,0.008211607+5.874608e-05i,0.008314901+0.0008842508i,0.008211607,,0.008314901,0.0008842508
129951,0.0004410353+2.105162e-05i,0.0003743695+0.0001000668i,0.0004410353,,0.0003743695,0.0001000668
129985,0.003107204-1.428882e-05i,0.003346202+0.000694519i,0.003107204,,0.003346202,0.000694519
130061,0.005177696+3.190641e-05i,0.005252193+0.0008052608i,0.005177696,,0.005252193,0.0008052608
130071,-0.004733712+7.764238e-05i,-0.005003816-0.0007428672i,-0.004733712,,-0.005003816,-0.0007428672
130209,0.006144518+8.495618e-05i,0.006136688+0.0006026669i,0.006144518,,0.006136688,0.0006026669
130210,0.00713397-3.527384e-07i,0.007223509+0.0005407992i,0.00713397,,0.007223509,0.0005407992
130315,-0.0104709-5.104905e-05i,-0.01060464-2.408777e-06i,-0.0104709,,-0.01060464,
130316,-0.00929602+8.183345e-05i,-0.009492869-0.0003356536i,-0.00929602,,-0.009492869,-0.0003356536
130337,0.0009628993+7.330324e-05i,0.0009128565+0.0004592403i,0.0009628993,,0.0009128565,0.0004592403
130394,-0.004287811-6.384077e-05i,-0.004134038-0.0006510091i,-0.004287811,,-0.004134038,-0.0006510091
130422,0.008927597-7.713534e-05i,0.009269089+0.0005988068i,0.008927597,,0.009269089,0.0005988068
130498,0.0003346275-6.603473e-05i,0.0001531608+0.0002438041i,0.0003346275,,0.0001531608,0.0002438041
130619,0.006451878+6.962172e-05i,0.006568121+0.0006988684i,0.006451878,,0.006568121,0.0006988684
130960,-0.007302254-9.180489e-05i,-0.007691342-0.001061794i,-0.007302254,,-0.007691342,-0.001061794
131020,0.004399471+4.499615e-05i,0.004517836+0.0004407888i,0.004399471,,0.004517836,0.0004407888
131030,-0.009173127-6.273948e-05i,-0.009594115-0.0004589364i,-0.009173127,,-0.009594115,-0.0004589364
131156,0.01266548+5.333405e-05i,0.01272075-0.0004691567i,0.01266548,,0.01272075,-0.0004691567
131309,0.0001433673+5.018245e-05i,4.524618e-08+0.0002030481i,0.0001433673,,4.524618,0.0002030481
131334,0.005833779+3.281585e-05i,0.005852338+0.00104752i,0.005833779,,0.005852338,0.00104752
131363,-0.0004760358+8.711038e-05i,-0.0006478871+8.160435e-05i,-0.0004760358,,-0.0006478871,
131377,-0.005890932-6.208639e-05i,-0.005959315-0.0008988027i,-0.005890932,,-0.005959315,-0.0008988027
131420,0.0006671092+6.66203e-05i,0.0007366072+0.0004458248i,0.0006671092,,0.0007366072,0.0004458248
131502,0.0006177691-1.471257e-06i,0.0003203762+0.0002604209i,0.0006177691,,0.0003203762,0.0002604209
